"id","code","nationalCode","denomination","presentation","description","ingredients","class","steril","healthIndications","indications","function","howToUse","cautionsWarnings","pao","foodIntolerance","useIndications","lactose","gluten","bio","dietary","vegetarian","heightMeasure","widthMeasure","weight","weightWithContain","images","referenceLink","tags","status","category_id","source"
10404,"8426181974060","205999",YOTUEL MICROBIOME GREEN ,YOTUEL MICROBIOME GREEN 100 ML,"Yotuel Microbiome Green es el dentírico de uso diario que ofrece eficacia blanqueadora y protectora del ecosistema oral, y con una fórmula con alto contenido en ingredientes de origen natural.

Su tecnología patentata Saliactive es capaz de equilibrar el microbioma oral, estableciendo las condiciones bucodentales óptimas para la protección del ecosistema oral.

Además, también contiene Enzimas blanqueadoras para eliminar las manchas del esmalte, así como Flúor y Xilitol para el cuidado del esmalte y la prevención de caries.",En packaging,,false,"","",Cuidado blanqueador y oral global para consumidores concienciados con los productos ecológicos.,"Formulado para uso diario.
Cepillarse 3 veces al día durante 3 minutos.","Contiene Potassium Fluoride (1450ppm F-) y Xilitol.
No usar en menores de 7 años",,false,,false,false,false,false,false,"45","39","118",,{https://yotuel.com/wp-content/uploads/2022/03/yotuel-microbiome-green.png},{},{},true,1,discovery
2428,"8470001821478","182147",HELIOCARE 60 CAPSULAS,HELIOCARE 60 CAPSULAS,"Su fórmula con Fernblock® ayuda a mejorar la resistencia de la piel al daño solar desde la primera toma. En combinación a la fotoprotección tópica, aportan una protección homogénea y uniforme de toda la superficie corporal, llegando a zonas donde no podemos aplicar crema (cuero cabelludo, ojos, orejas, etc). Aceleran el bronceado, gracias a su contenido en betacarotenos. No contienen gluten.

Cada lote de este producto es verificado por medio del programa Informed Sport en relación a sustancias prohibidas para deportistas. Los productos se someten a unos rigurosos test mediante métodos acreditados por la ISO 17025 para proporcionar el máximo nivel de seguridad para los deportistas. Para más información acerca de los procesos de testeo, por favor visite informed-sport.com.

Para seguir ofreciendo productos eficaces, seguros y más sostenibles, Heliocare está implementando algunos cambios en la composición de la cubierta de sus cápsulas, que pueden modificar el aspecto de la cápsula sin alterar la eficacia y seguridad de las mismas.",En packaging,,false,"",Pieles sanas que quieran combinar fotoprotección y bronceado,"",Ingerir 1 cápsula diaria antes de la exposición solar. No superar la dosis diaria expresamente recomendada.,"Durante la exposición al sol es importante aplicarse un fotoprotector tópico adecuado. Los complementos alimenticios no deben utilizarse como sustituto de una dieta variada y equilibrada y un estilo de vida saludable. Mantener fuera del alcance de los niños mas pequeños. Consérvese bien cerrado en lugar fresco y seco. Producto con betacarotenos, no superar la dosis diaria recomendada.",,false,,false,false,false,false,false,"95","53","67",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Heliocare/Advanced-Capsulas/60%20capsulas/Ficha_Producto/5.Cantabria-Labs-26-9-24_0922.jpg/jcr:content/5.Cantabria-Labs-26-9-24_0922.jpg},{},{},true,2,discovery
10340,"8470001813800","181380",HELIOCARE SPRAY,"HELIOCARE SPRAY SPF 50, 200 ML","Su textura ligera de rápida absorción, resistente al agua y fácil de extender es perfecta para la protección de la piel del cuerpo. Su cómodo formato en spray multiposición permite aplicar el producto de manera sencilla y con un excelente acabado.

Protección alta formulada con Fernblock®, filtros solares y activos reparadores y antioxidantes, que protege, neutraliza y repara el daño solar. Testado bajo control dermatológico.",En packaging,,false,"","",Todo tipo de pieles.,"Agitar antes de usar. Aplicar de forma generosa y uniforme antes de la exposición
solar. Reaplicar frecuentemente, especialmente tras baños prolongados o sudoración excesiva.","Uso externo. Evitar el contacto directo con ojos y mucosas. Evitar la exposición prolongada al sol
durante las horas de más intensidad. Utilizar ropa, gorro y gafas de sol para protegerse. No exponer a bebés y niños pequeños directamente al sol.",,false,,false,false,false,false,false,"218","55","229",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Heliocare/Advanced-Spray-SPF-50/Ficha_Producto/2.-Cantabria-Labs-26-9-24_0082.jpg/jcr:content/2.-Cantabria-Labs-26-9-24_0082.jpg},{},{},true,1,discovery
10352,"8470001655950","165595",MASK PLUS GEL ,MASK PLUS GEL 30ML,Mask Plus es un producto sanitario específico para prevenir las complicaciones del acné provocadas por factores externos,En packaging,,false,"","","Su fórmula, capaz de formar una capa invisible no oclusiva que aísla y protege la piel de aquellos factores externos que pueden empeorar la patología del acné. El ácido glicólico y el ácido retinóico, gracias a su función exfoliante, favorecen la eliminación mecánica de las células muertas.","Aplicar el producto preferentemente por la noche, distribuyéndolo uniformemente en la zona afectada y retirándolo a la mañana siguiente, con la limpieza habitual.  ","Distribuir el producto con las manos secas y limpias. En caso de contacto con ojos y mucosas, enjuagar con abundante agua. Mantener fuera del alcance de los niños. Debido a la falta de experiencia clínica, no se recomienda el uso del producto durante el embarazo.                      Conservar lejos de fuentes directas de calor. Evitar la exposición directa al sol y a las lámparas UV inmediatamente después de la aplicación",,false,,false,false,false,false,false,,,,,{https://www.cantabrialabs.es/wp-content/uploads/2019/09/cantabria-labs-mask-plus.jpg},{},{},false,1,discovery
10357,"8437015550336","192767",NEORETIN DISCROM CONTROL PEELING DESPIG. ,NEORETIN DISCROM CONTROL PEELING DESPIG. 6 SOBRES DE 1 ML,"Innovador sistema de peeling de uso domiciliario que potencia la acción de otros productos despigmentantes. Sus activos exfoliantes químicos y enzimáticos favorecen la renovación de la piel en 20 minutos.

RetinSphere® Technology estimula la renovación epidérmica y potencia el efecto de los principios activos. Su fórmula no comedogénica se presenta impregnada en discos concentrados compuestos por fibras puras que minimizan riesgos alérgicos. Apto para todo tipo de pieles. No desprenden pelusas durante su aplicación. Su superficie ligeramente rugosa favorece el peeling mecánico durante el masaje. Testado bajo control dermatológico y oftalmológico.",En packaging,,false,"","",Tratamiento de choque puntual para pieles con manchas o como coadyuvante a otros productos despigmentantes.,"Se recomienda: 1. Deslizar el disco concentrado sobre el área a tratar, sobre la piel limpia y seca con un suave movimiento circular y continuo de 30 a 60 segundos. 2. Dejar actuar durante 20 minutos aproximadamente o bien dejar actuar toda la noche. Si aparece algún síntoma de irritación (rojez, picor o escozor) retirar inmediatamente. 3. Pasado el tiempo indicado, o a la mañana siguiente, aclarar con abundante agua. 4. Aplicar después su tratamiento despigmentante habitual.
",Evitar el contacto directo con los ojos y mucosas. Es normal un ligero escozor en las primeras aplicaciones. No aplicar en heridas abiertas ni áreas inflamadas. Antes de la exposición al sol es conveniente el uso de un fotoprotector para minimizar el riesgo de sensibilidad solar. Conservar por debajo de 30ºC.,,false,,false,false,false,false,false,"103","20","30",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Neoretin/Peeling-Despigmentante/Ficha_Producto/2.-Cantabria-Labs-26-9-24_0840.jpg/jcr:content/2.-Cantabria-Labs-26-9-24_0840.jpg},{},{},true,1,discovery
10374,"8023628900936","152970",ROSACURE GENTLE CLEANSING GEL ,ROSACURE GENTLE CLEANSING GEL 200 ML,"Limpiador facial que ejerce una acción calmante sobre la piel, respetando al mismo tiempo el equilibrio de las pieles con rosácea con tendencia a enrojecer fácilmente y con presencia de pequeños capilares dilatados.",En packaging,,false,Producto sanitario. Gel en para la limpieza diaria específica de las pieles con rosácea eritemato-telangiectásica y pápulo-pustulosa.,"","",Aplique una cantidad adecuada de producto y retire el exceso del mismo con un fragmento de algodón.,"En presencia de pápulas y/o pústulas, consulte a su médico antes de iniciar el uso del producto.
No utilice el producto en caso de alergia conocida a alguno de los componentes del dispositivo.
Evite el contacto con ojos y mucosas.",,false,,false,false,false,false,false,"180","50","254",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Medicamentos-Productos-Sanitarios/Rosacure-Gentle-Cleansing-Gel/Ficha_Producto/Cantabria-Labs-23-10-243569.jpg/jcr:content/Cantabria-Labs-23-10-243569.jpg},{},{},true,6,discovery
10388,"8470001638137","163813",NEOSTRATA SKIN ACTIIVE MATRIX SUPPORT SPF 30,NEOSTRATA SKIN ACTIIVE MATRIX SUPPORT SPF 30 50ML,"Con SynerG Technology 8.0, una potente combinación de tres novedosos activos antiaging que trabajan sinérgicamente: NeoGlucosamina que favorece la renovación celular y unifica el tono de la piel. Combinada con péptidos y retinol, que incrementan la síntesis de colágeno y ácido hialurónico, remodelan el sostén dérmico y proporciona una piel más firme y con menos arrugas.

Para completar la fórmula, incluye además un potente complejo antioxidante que elimina los radicales libres evitando el estrés oxidativo y filtros SPF 30 para proteger del fotoenvejecimiento.",En packaging,,false,"","",Tratamiento y prevención diurno del fotoenvejecimiento moderado-severo.,Aplicar por la mañana sobre la piel limpia de cara y cuello.,"Uso externo. Evitar el contacto con los ojos, si esto ocurre aclarar con agua. Es normal un ligero escozor en las primeras aplicaciones. En caso de irritación continuada debe suspenderse la aplicación. Mantener fuera del alcance de los niños. Conservar por debajo de 30 °C.",,false,,false,false,false,false,false,,,,,{https://www.cantabrialabs.es/wp-content/uploads/2019/09/cantabria-labs-neostrata-skin-active-repair-matrix-support-spf-30-antiarrugas-redensificante.jpg},{},{},false,1,discovery
10303,"8436574360462","190273",IRALTONE CHAMPU SEBOREGULADOR,IRALTONE CHAMPU SEBOREGULADOR,"Champú que permite controlar y normalizar la producción y secreción de grasa en el cabello, con potente actividad antioxidante y purificante, disminuyendo la producción de sebo y eliminando las impurezas acumuladas.",En packaging,,false,"","","Higiene diaria para el cuero cabelludo graso y caspa grasa.
Complemento ideal en el tratamiento de la caída capilar aguda por exceso de grasa.",Uso frecuente. Aplicar sobre el cabello húmedo. Masajear suavemente el cuero cabelludo dejando actuar durante 2-3 minutos. Aclarar con abundante agua hasta la completa eliminación del producto.,Uso externo/No ingerir. Evitar el contacto con los ojos; si esto ocurre aclarar con abundante agua. No usar en caso de lesiones del cuero cabelludo. Mantener fuera de la vista y del alcance de los niños. Mantener el envase cerrado.,,false,,false,false,false,false,false,"175","50","233",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/pruebas/Iraltone-Champu-Seborregulador/2.-Cantabria-Labs-26-9-24_0588.jpg/jcr:content/2.%20Cantabria%20Labs%2026-9-24_0588.jpg},{},{},true,1,discovery
10398,"8023628900950","174479",ROSACURE INTENSIVE CREMCOLOR BROWN SPF30 ,ROSACURE INTENSIVE CREMCOLOR BROWN SPF30 30ML,"Producto sanitario. Emulsión de día con color y factor de protección solar (SPF 30 ).
Combate eficazmente ya sea el eritema intermitente como el permanente, se atenúan de forma notable las sensaciones desagradables de picor y escozor. Además, cubre las imperfecciones y los signos típicos de la rosácea",En packaging,,false,Producto sanitario. Indicado en el tratamiento y cuidado diario de pieles con rosácea en fase eritemato-teleangiectásica y pápulo-pustulosa.,"","","Aplicar por la mañana con la piel limpia, o si fuese necesario durante más veces al día.","En presencia de pápulas y/o pústulas, consulte a su médico antes de iniciar el uso del producto.
No utilice el producto en caso de alergia conocida a alguno de los componentes del dispositivo.
Evite el contacto con ojos y mucosas.",,false,,false,false,false,false,false,"140","36","50",,{https://www.cantabrialabs.es/wp-content/uploads/2019/09/Rosacure_rosacure.jpg},{},{},false,6,discovery
10258,"8470001723505","172350",BIRETIX GEL ,BIRETIX GEL 50 ML,"Gel facial específicamente diseñado para mejorar las condiciones de la piel, mantener los resultados y ayudar a reducir las recidivas después de tratamientos orales y/o tópicos para el acné.

Su fórmula incorpora la exclusiva tecnología RetinSphere® Technology enriquecida con activos antioxidantes, hidratantes y suavizantes. Mejora la textura de la piel y aporta hidratación y confort a las pieles con tendencia acneica. Testado bajo control dermatológico.",En packaging,,false,"","",Prevención y mantenimiento post- tratamientos orales y/o tópicos para el acné.,"Aplicar una o dos veces al día, sobre la piel limpia y seca.",No exponer a la radiación solar directa o a lámparas solares después de su aplicación. Evitar el contacto con los ojos. Mantener fuera del alcance de los niños. Conservar a temperatura ambiente en lugar seco sin exponerlo a la luz directa.,,false,,false,false,false,false,false,"122","38","71",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Biretix/Gel/Ficha_Producto/5.-Cantabria-Labs-26-9-24_0248.jpg/jcr:content/5.-Cantabria-Labs-26-9-24_0248.jpg},{},{},true,1,discovery
10274,"8470001800435","180043",ELANCYL SLIM DESIGN ACEITE ANTICELULITICO ,ELANCYL SLIM DESIGN ACEITE ANTICELULITICO ,"El Aceite Anticelulítico Slim Design de Elancyl es el primer aceite bifásico que actúa simultáneamente frente a la celulitis y la aparición de estrías.

Su fórmula bifásica patentada aúna los beneficios de la Camelina para la flexibilización de la piel y prevención de estrías, con activos anticeluíticos como la Cafeína o la Hiedra.

Eficacia demostrada clínicamente tras 7 días.",En packaging,,false,"","",Cuidado de la celulitis y prevención de estrías.,"Después de la ducha, sobre la piel seca, masajear subiendo por el muslo presionando simultáneamente con ambas manos, con un movimiento rápido y rítmico. Pellizcar y rodar, amasando de arriba abajo y/o de lado a lado en las zonas problemáticas: interior de las rodillas, parte superior de los muslos, nalgas, abdomen.",Uso externo. No utilizar en mujeres embarazadas o en periodo de lactancia. No pulverizar hacia los ojos. No inhalar. Utilizar en un lugar bien ventilado. Producto inflamable. Conservar a temperatura inferior a 40ºC.,,false,,false,false,false,false,false,"192","42","194",,{https://elancyl.com/wp-content/uploads/2022/01/slimming_oil_ficha_new_img.jpg},{},{},true,1,discovery
10275,"8470001951854","195185",ELANCYL MY COACH!,ELANCYL MY COACH! 200ML,"Basado en una rompedora innovación científica, inspirado en el metabolismo de los deportistas, My Coach de Elancyl es el primer producto que multiplica x4 los efectos de los esfuerzos físicos diarios: subir las escaleras a pie, hacer bicicleta, andar un poco más, bailar, ir al gimnasio… 

Su innovador ingrediente el microalga Tisochrysis Lutea es capaz de activar los adipocitos quemadores de grasa, maximizando la capacidad de combustión de los depósitos grasos. 

En combinación con la Cafeína y la Hiedra, la fórmula es capaz de reducir los nódulos de grasa y reforzar la elasticidad y firmeza de la piel.",En packaging,,false,"","",Mujeres activas y/o deportistas que busquen un cuidado contra la celulitis rebelde.,"Aplicar una vez al día (manaña o noche) mediante un masaje de 1 minuto de duración, sobre glúteos, caderas y muslos. Ver imagen para realizar el masaje correctamente.",No apto para embarazadas o durante el periodo de lactancia. No utilizar sobre piel irritada.,,false,,false,false,false,false,false,"170","45","237",,{https://elancyl.com/wp-content/uploads/2022/01/Elancyl_My_Coach_Go_01-300x300.jpg},{},{},true,1,discovery
2425,"8470001972088","197208",HELIOCARE 360 D PLUS,HELIOCARE 360 D PLUS CAPSULAS,"Cápsulas con alto contenido de Fernblock®+, que aumenta la resistencia de la piel al Sol desde la primera toma, neutraliza y repara el daño solar. En combinación con la fotoprotección tópica consiguen una protección homogénea y más completa. Su fórmula incluye vitaminas D y E, y niacinamida. Sin gluten.

* Para seguir ofreciendo productos eficaces, seguros y más sostenibles, Heliocare está implementando algunos cambios en la composición de la cubierta de sus cápsulas, que pueden modificar el aspecto de la cápsula sin alterar la eficacia y seguridad de las mismas.",En packaging,,false,"",Todo tipo de pieles con exposición intensa al sol y pieles con alteración cutánea.,"",Ingerir 1 cápsula diaria antes de la exposición solar. No superar la dosis diaria expresamente recomendada.,Durante la exposición solar es importante aplicarse un fotoprotector tópico adecuado. Los complementos alimenticios no deben utilizarse como sustituto de una dieta variada y equilibrada y un estilo de vida saludable. Mantener fuera del alcance de los niños más pequeños. Conservar en un lugar seco y protegido de la luz y el calor.,,false,,false,false,false,false,false,"86","46","45",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Heliocare/D-Plus-Capsulas/Ficha_Producto/5.Cantabria-Labs-26-9-24_0901.jpg/jcr:content/5.Cantabria-Labs-26-9-24_0901.jpg},{},{},true,2,discovery
10257,"8470001859853","185985",BIRETIX DUO GEL,BIRETIX DUO GEL 30 ML,"Gel facial que reduce y mejora los primeros signos de las pieles con tendencia acneica.
Su fórmula incorpora la exclusiva tecnología RetinSphere® Technology y su innovador activo BIOPEP 15 que reduce la proliferación de microorganismos, combinado con la vitamina E, que contribuye a mantener el equilibrio de la barrera cutánea.

Ayuda a controlar la producción de grasa, mejora la textura de la piel y corrige las imperfecciones con una excelente tolerancia, permitiendo su uso en verano e incluso en las pieles más sensibles. Testado bajo control dermatológico.",En packaging,,false,"","",Lesiones leves-moderadas e imperfecciones en pieles con tendencia acneica.,"Aplicar una o dos veces al día, sobre la piel limpia y seca.","No exponerse a Ia radiación solar directa o a lámparas solares después de aplicación. Evitar el contacto con los ojos, en su caso, aclarar con abundante agua. Mantener fuera del alcance de los niños. Conservar a temperatura inferior a 30ºC, en lugar seco, sin exponerlo a fuentes de luz directa.",,false,,false,false,false,false,false,"122","38","46",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Biretix/Duo-Gel/Ficha_Producto/5.-Cantabria-Labs-26-9-24_0266.jpg/jcr:content/5.-Cantabria-Labs-26-9-24_0266.jpg},{},{},true,1,discovery
10276,"8470001756367","175636",ELANCYL SLIM DESIGN DÍA ,ELANCYL SLIM DESIGN DÍA 200 ML.,"El Gel Slim Design Día de Elancyl es el cuidado perfecto para aquellas mujeres que prefieran usar sus tratamientos reductores y moldeadores como parte de su rutina de mañana.


El Complejo Cafeína 3D de s fórmula actúa sobre todos los factores implicados en el desarrollo de la celulitis, facilitando la desrigidificación del tejido, la eliminación del exceso de grasa y el drenae linfático.

Además, proporciona un efecto alisador inmediato tras su aplicación gracias a sus pigmentos con efecto óptico difuminador.",En packaging,,false,"","",Cuidado de la celulitis rebelde con una aplicación por la mañana.,"Aplicar por la mañana mediante masaje después de la ducha sobre la piel seca. Con un poco de producto en la palma de la mano y subir por el muslo presionando simultáneamente con ambas manos, con un movimiento rápido y rítmico. Pellizcar y rodar, amasando de arriba abajo y/o de lado a lado en las zonas problemáticas: interior de las rodillas, parte superior de los muslos, nalgas, abdomen.",Uso externo. No utilizar en embarazadas ni en periodo de lactancia. Evite el constacto con los ojos. No utilizar sobre pieles irritadas. Conservar a temperatura inferior a 40ºC,,false,,false,false,false,false,false,"192","60","261,6",,{https://elancyl.com/wp-content/uploads/2022/01/slim_design_ficha_new_img-300x300.jpg},{},{},true,1,discovery
2611,"8470001900470","190047",INMUNOFERON JUNIOR JARABE,INMUNOFERON JUNIOR JARABE,"INMUNOFERON Junior Jarabe es una fórmula exclusiva para niños a base de la tecnología AM3® (tecnología patentada por Cantabria Labs con alfa glucomanano fosforilado y proteína de soja) y enriquecido con próspolis y equinácea, además de vitamina C y vitamina D, que contribuyen al normal funcionamiento del sistema inmune en niños.",En packaging,,false,"",Contribuye al normal funcionamiento del sistema inmune gracias a su contenido en vitamina C y vitamina D.,"","5 ml una vez al día","No superar la dosis diaria expresamente recomendada.
Los complementos alimenticios no deben utilizarse como sustituto de una dieta variada y equilibrada y un estilo de vida saludable.
Mantener fuera del alcance de los niños más pequeños.",,false,,false,false,false,false,false,"130","60","218",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/pruebas/Inmunoferon-Junior-Jarabe/1.-Cantabria-Labs-26-9-24_0701.jpg/jcr:content/1.%20Cantabria%20Labs%2026-9-24_0701.jpg},{},{},true,2,discovery
10270,"8470001500311","150031",ELANCYL SERUM REAFIRMANTE DE BUSTO,ELANCYL SERUM REAFIRMANTE DE BUSTO 50ML,"El Sérum Reafirmante de Busto de Elancyl es el cuidado más completo para la zona del busto, cuello y escote.

La combinación del efecto tensor del Extracto de Algas Pardas y las propiedades antioxidantes de la Provitamina E protegen la integridad de las fibras de sostén, obteniendo una piel más firme y tonificada.

La delicada piel del cuello y escote se ve protegida gracias al efecto nutritivo y suavizante del Aceite de Almendras Dulces.",En packaging,,false,"","",Pérdida de firmeza en la zona del busto y escote.,Aplicar diariamente sobre la piel seca en las zonas de busto y escote.,,,false,,false,false,false,false,false,,,,,{https://elancyl.com/wp-content/uploads/2022/01/Elancyl_Bust_Firming_Serum_01-300x300.jpg},{},{},false,1,discovery
2649,"8470001612335","161233",IRALTONE FORTE ,IRALTONE FORTE 60 CAPSULAS,"Complemento alimenticio que ha sido formulado para el manejo de la caída capilar aguda y como fortalecedor del cabello y las uñas. Gracias a su aporte en L-Cistina, glutatión, vitaminas B5 y B6, cobre y zinc que favorece el mantenimiento del cabello y uñas. La vitamina B6 participa en la síntesis de cisteína, aminoácido constituyente de la queratina del pelo y uñas.
Sin gluten.",En packaging,,false,"","Indicado para la caída capilar aguda o estacional.
Cabello debilitado, fino, frágil y apagado.
Uñas debilitadas y frágiles.
Dietas de adelgazamiento o malos hábitos de alimentación que pueden afectar al cabello.
Complementario a tratamientos anticaída.","","Tomar una cápsula al día, preferiblemente por la mañana con un vaso de agua.","No superar la dosis diaria expresamente recomendada.
No recomendado para mujeres embarazadas o en periodo de lactancia.
Los complementos alimenticios no deben utilizarse como sustituto de una dieta variada y equilibrada y un estilo de vida saludable.
Mantener fuera del alcance de los niños más pequeños.
Consérvese bien cerrado en un lugar fresco y seco.",,false,,false,false,false,false,false,"140","40","69",,{https://www.cantabrialabs.es/dam/jcr:ae62e057-610b-4466-bdb6-7b54e1e517b9/2.-Cantabria-Labs-26-9-24_0670.jpg},{},{},true,2,discovery
10298,"8470001615688","161568",ENDOCARE TENSAGE AMPOLLAS,ENDOCARE TENSAGE AMPOLLAS 10X2ML,"Ampollas intensivas que actúan devolviendo a la piel la firmeza y elasticidad perdidas. Indicada en todo tipo de pieles.

Desarrollada con la tecnología SCA® Growth Factor Technology y Tensderm, con efecto tensor y regenerador que lucha eficazmente contra la pérdida de firmeza. Contienen una potente mezcla de activos hidratantes e iluminadores que restauran los niveles de hidratación de la piel. Testado bajo control dermatológico",En packaging,,false,"","","Tratamiento antiedad intensivo que actúa devolviendo la firmeza y elasticidad perdida de todo tipo de pieles.
Tratamiento único o complementario a cualquier crema o tratamiento antiarrugas.",Agitar la ampolla y aplicar suavemente sobre rostro y cuello perfectamente limpios. Uso diario. Cada ampolla contiene cantidad suficiente para tres aplicaciones.,"La ampolla puede presentar una ligera turbidez debida a la alta concentración de proteína natural.
Uso externo. No ingerir. Conservar a temperatura inferior a 40ºC.",,false,,false,false,false,false,false,"63","63","79",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Endocare/Tensage-Ampollas/10%20ampollas/Ficha_Producto/5.Cantabria-Labs-26-9-24_0682.jpg/jcr:content/5.Cantabria-Labs-26-9-24_0682.jpg},{},{},true,1,discovery
10294,"8470001529688","152968",ENDOCARE TENSAGE SERUM ,ENDOCARE TENSAGE SERUM 30 ML,"Serum ligero de fácil absorción indicado en todo tipo de pieles que devuelve a la piel la firmeza y elasticidad perdidas.

Formulado con SCA® Growth Factor Technology y Tensderm combinado con potentes activos regeneradores, reafirmantes y aclarantes que contribuyen a la renovación de las estructuras de soporte dérmico, iluminando y unificando la piel, y atenuando las arrugas y líneas de expresión. Testado bajo control dermatológico.",En packaging,,false,"","","Tratamiento antiedad específico que actúa devolviendo la firmeza y elasticidad perdida de todo tipo de pieles.
Tratamiento de recuperación avanzada en pieles sometidas a técnicas dermocosméticas intensas (peelings, láser, dermoabrasiones, liftings…).","Aplicar una o dos veces al día sobre la piel limpia de cara y cuello, masajeando suavemente hasta su completa absorción.",Uso externo. Conservar a temperatura inferior a 30 °C.,,false,,false,false,false,false,false,"123","40","65",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Endocare/Tensage-Serum/Ficha_Producto/5.-Cantabria-Labs-26-9-24_0445.jpg/jcr:content/5.-Cantabria-Labs-26-9-24_0445.jpg},{},{},true,1,discovery
10306,"8470002043930","204393",ENDOCARE RENEWAL COMFORT CREAM ,ENDOCARE RENEWAL COMFORT CREAM 50 ML,"Comfort cream formulada con activos hidratantes, calmantes y reparadores de la barrera cutánea que ayudan a aliviar la piel irritada. RetinSphere® Technology estimula el proceso natural de renovación epidérmica garantizando una alta tolerabilidad del tratamiento y EDAFENCE® protege la piel de los agresores externos y refuerza la barrera cutánea.",En packaging,,false,"","","Crema antienvejecimiento con activos hidratantes y calmantes para pieles sensibles e irritadas.
Inicio de tratamiento para pieles no acostumbradas al uso de retinoides.
Coadyuvante en tratamientos antienvejecimiento en combinación con ácido retinoico y técnicas de rejuvenecimiento.","Aplicar mañana y noche sobre la piel limpia de cara y cuello, de acuerdo al régimen de Renewal o instrucciones de su prescriptor. Evitar la exposición solar o utilizar fotoprotección.","Uso externo. Evitar el contacto directo con ojos y mucosas. Es normal un ligero escozor y descamación en las primeras aplicaciones. En caso de irritación continuada, suspender la aplicación. Conservar a temperatura inferior a 40ºC.",,false,,false,false,false,false,false,"154","35","74",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Endocare/Renewal-Confort-Cream/Ficha_Producto/5.-Cantabria-Labs-26-9-24_0417.jpg/jcr:content/5.-Cantabria-Labs-26-9-24_0417.jpg},{},{},true,1,discovery
10364,"8470003813846","381384",NEOSTRATA CREMA ANTIAGING PLUS ,NEOSTRATA CREMA ANTIAGING PLUS 30 G,"Su formulación a base de Ácido Glicólico y una alta concentración de vitaminas C y E estabilizadas en microesferas le otorga propiedades antioxidantes, exfoliantes y renovadoras.

Favorece la reducción de arrugas, la mejora de la textura, y la protección frente a los radicales libres y por tanto del envejecimiento prematuro.",En packaging,,false,"","",Tratamiento antiedad que mejora el tono y la luminosidad en pieles con primeras arrugas. Todo tipo de pieles.,Aplicar sobre la piel limpia de cara y cuello una o dos veces al día.,"Uso externo. Evitar el contacto con los ojos, si esto ocurre aclarar con agua. Es normal un ligero escozor en las primeras aplicaciones. En caso de irritación continuada debe suspenderse la aplicación. Antes de la exposición al sol es conveniente el uso de un fotoprotector para minimizar el riesgo de sensibilidad solar. Mantener fuera del alcance de los niños. Mantener a temperatura inferior a 40ºC.",,false,,false,false,false,false,false,,,,,{https://www.cantabrialabs.es/wp-content/uploads/2019/09/cantabria-labs-neostrata-resurface-crema-antiaging-plus.jpg},{},{},false,1,discovery
10341,"8470003935876","393587",HELIOCARE ULTRA,"HELIOCARE ULTRA SPF 90 GEL, 50 ML","Su textura ligera no comedogénica de rápida absorción es perfecta para todo tipo de pieles, especialmente mixtas o grasas. No reseca la piel ni deja residuo blanco o efecto máscara.

Protección muy alta formulada con Fernblock®, filtros solares y activos reparadores y antioxidantes, que protege, neutraliza y repara el daño solar. Especialmente diseñada para pieles claras o periodos de mayor exposición e intensidad solar. Testado bajo control dermatológico.",En packaging,,false,"","",Pieles mixtas o grasas en exposición solar intensa.,"Aplicar de forma generosa y uniforme antes de exponerse al sol. Reaplicar frecuentemente, especialmente tras baños prolongados o sudoración excesiva.","Uso externo. Evitar el contacto directo con ojos y mucosas. Evitar la exposición prolongada al sol durante las horas de más intensidad. Utilizar ropa, gorro y gafas de sol para protegerse. No exponer a bebés y niños pequeños directamente al sol.",,false,,false,false,false,false,false,"120","35","77",,{https://www.cantabrialabs.es/.imaging/mte/cantabria-labs-theme/548x617/dam/CL_Products/Productos/Heliocare/90-Gel-SPF-50/Ficha_Producto/5.-Cantabria-Labs-26-9-24_0207.jpg/jcr:content/5.-Cantabria-Labs-26-9-24_0207.jpg},{},{},true,1,discovery
